participant,image_file,estimation_response,block
sub_042,exp1.png,99.0,6
sub_042,exp2.png,98.0,6
sub_042,exp3.png,1.0,6
sub_042,exp4.png,100.0,7
sub_042,exp1.png,1.0,12
sub_042,exp2.png,100.0,12
sub_042,exp3.png,1.0,13
sub_042,exp4.png,97.0,13
sub_042,exp1.png,1.0,18
sub_042,exp2.png,100.0,19
sub_042,exp3.png,3.0,19
sub_042,exp4.png,100.0,19
sub_042,exp1.png,100.0,25
sub_042,exp2.png,100.0,25
sub_042,exp3.png,1.0,25
sub_042,exp4.png,100.0,25
sub_042,exp1.png,5.0,31
sub_042,exp2.png,100.0,31
sub_042,exp3.png,1.0,31
sub_042,exp4.png,100.0,32
sub_042,exp1.png,1.0,37
sub_042,exp2.png,100.0,37
sub_042,exp3.png,1.0,38
sub_042,exp4.png,100.0,38
sub_042,exp1.png,1.0,43
sub_042,exp2.png,100.0,44
sub_042,exp3.png,1.0,44
sub_042,exp4.png,100.0,44
