participant,image_file,estimation_response,block
sub_1603,exp1.png,50.0,6
sub_1603,exp2.png,3.0,6
sub_1603,exp3.png,1.0,6
sub_1603,exp4.png,50.0,7
sub_1603,exp1.png,50.0,12
sub_1603,exp2.png,50.0,12
sub_1603,exp3.png,50.0,13
sub_1603,exp4.png,50.0,13
sub_1603,exp1.png,50.0,18
sub_1603,exp2.png,50.0,19
sub_1603,exp3.png,50.0,19
sub_1603,exp4.png,50.0,19
sub_1603,exp1.png,13.0,25
sub_1603,exp2.png,81.0,25
sub_1603,exp3.png,20.0,25
sub_1603,exp4.png,90.0,25
sub_1603,exp1.png,68.0,31
sub_1603,exp2.png,63.0,31
sub_1603,exp3.png,35.0,31
sub_1603,exp4.png,75.0,32
sub_1603,exp1.png,50.0,37
sub_1603,exp2.png,50.0,37
sub_1603,exp3.png,50.0,38
sub_1603,exp4.png,50.0,38
sub_1603,exp1.png,100.0,43
sub_1603,exp2.png,100.0,44
sub_1603,exp3.png,100.0,44
sub_1603,exp4.png,100.0,44
