participant,image_file,estimation_response,block
sub_496,exp1.png,100.0,6
sub_496,exp2.png,100.0,6
sub_496,exp3.png,100.0,6
sub_496,exp4.png,100.0,7
sub_496,exp1.png,100.0,12
sub_496,exp2.png,100.0,12
sub_496,exp3.png,100.0,13
sub_496,exp4.png,100.0,13
sub_496,exp1.png,100.0,18
sub_496,exp2.png,100.0,19
sub_496,exp3.png,100.0,19
sub_496,exp4.png,100.0,19
sub_496,exp1.png,100.0,25
sub_496,exp2.png,100.0,25
sub_496,exp3.png,100.0,25
sub_496,exp4.png,100.0,25
sub_496,exp1.png,100.0,31
sub_496,exp2.png,100.0,31
sub_496,exp3.png,100.0,31
sub_496,exp4.png,100.0,32
sub_496,exp1.png,100.0,37
sub_496,exp2.png,100.0,37
sub_496,exp3.png,100.0,38
sub_496,exp4.png,100.0,38
