participant,image_file,estimation_response,block
sub_284,exp1.png,50.0,6
sub_284,exp2.png,99.0,6
sub_284,exp3.png,4.0,6
sub_284,exp4.png,98.0,7
sub_284,exp1.png,98.0,12
sub_284,exp2.png,50.0,12
sub_284,exp3.png,4.0,13
sub_284,exp4.png,100.0,13
sub_284,exp1.png,99.0,18
sub_284,exp2.png,100.0,19
sub_284,exp3.png,99.0,19
sub_284,exp4.png,50.0,19
sub_284,exp1.png,100.0,25
sub_284,exp2.png,99.0,25
sub_284,exp3.png,5.0,25
sub_284,exp4.png,96.0,25
sub_284,exp1.png,100.0,31
sub_284,exp2.png,100.0,31
sub_284,exp3.png,3.0,31
sub_284,exp4.png,4.0,32
sub_284,exp1.png,100.0,37
sub_284,exp2.png,2.0,37
sub_284,exp3.png,1.0,38
sub_284,exp4.png,100.0,38
sub_284,exp1.png,100.0,43
sub_284,exp2.png,100.0,44
sub_284,exp3.png,1.0,44
sub_284,exp4.png,1.0,44
