participant,image_file,estimation_response,block
sub_054,exp1.png,100.0,6
sub_054,exp2.png,10.0,6
sub_054,exp3.png,100.0,6
sub_054,exp4.png,50.0,7
sub_054,exp1.png,3.0,12
sub_054,exp2.png,100.0,12
sub_054,exp3.png,50.0,13
sub_054,exp4.png,15.0,13
sub_054,exp1.png,100.0,18
sub_054,exp2.png,50.0,19
sub_054,exp3.png,100.0,19
sub_054,exp4.png,96.0,19
sub_054,exp1.png,1.0,25
sub_054,exp2.png,100.0,25
sub_054,exp3.png,100.0,25
sub_054,exp4.png,100.0,25
sub_054,exp1.png,100.0,31
sub_054,exp2.png,100.0,31
sub_054,exp3.png,100.0,31
sub_054,exp4.png,100.0,32
sub_054,exp1.png,100.0,37
sub_054,exp2.png,100.0,37
sub_054,exp3.png,100.0,38
sub_054,exp4.png,100.0,38
