participant,image_file,estimation_response,block
sub_714,exp1.png,65.0,6
sub_714,exp2.png,33.0,6
sub_714,exp3.png,66.0,6
sub_714,exp4.png,34.0,7
sub_714,exp1.png,61.0,12
sub_714,exp2.png,50.0,12
sub_714,exp3.png,34.0,13
sub_714,exp4.png,35.0,13
sub_714,exp1.png,67.0,18
sub_714,exp2.png,35.0,19
sub_714,exp3.png,70.0,19
sub_714,exp4.png,38.0,19
sub_714,exp1.png,66.0,25
sub_714,exp2.png,35.0,25
sub_714,exp3.png,65.0,25
sub_714,exp4.png,34.0,25
sub_714,exp1.png,58.0,31
sub_714,exp2.png,42.0,31
sub_714,exp3.png,59.0,31
sub_714,exp4.png,36.0,32
sub_714,exp1.png,65.0,37
sub_714,exp2.png,42.0,37
sub_714,exp3.png,58.0,38
sub_714,exp4.png,41.0,38
