participant,image_file,estimation_response,block
sub_385,exp1.png,83.0,6
sub_385,exp2.png,1.0,6
sub_385,exp3.png,29.0,6
sub_385,exp4.png,1.0,7
sub_385,exp1.png,25.0,12
sub_385,exp2.png,1.0,12
sub_385,exp3.png,22.0,13
sub_385,exp4.png,1.0,13
sub_385,exp1.png,66.0,18
sub_385,exp2.png,1.0,19
sub_385,exp3.png,30.0,19
sub_385,exp4.png,2.0,19
sub_385,exp1.png,38.0,25
sub_385,exp2.png,99.0,25
sub_385,exp3.png,64.0,25
sub_385,exp4.png,86.0,25
sub_385,exp1.png,66.0,31
sub_385,exp2.png,100.0,31
sub_385,exp3.png,50.0,31
sub_385,exp4.png,100.0,32
sub_385,exp1.png,100.0,37
sub_385,exp2.png,100.0,37
sub_385,exp3.png,50.0,38
sub_385,exp4.png,100.0,38
