participant,image_file,estimation_response,block
sub_227,exp1.png,50.0,6
sub_227,exp2.png,100.0,6
sub_227,exp3.png,1.0,6
sub_227,exp4.png,1.0,7
sub_227,exp1.png,50.0,12
sub_227,exp2.png,100.0,12
sub_227,exp3.png,100.0,13
sub_227,exp4.png,100.0,13
sub_227,exp1.png,50.0,18
sub_227,exp2.png,100.0,19
sub_227,exp3.png,50.0,19
sub_227,exp4.png,89.0,19
sub_227,exp1.png,66.0,25
sub_227,exp2.png,49.0,25
sub_227,exp3.png,50.0,25
sub_227,exp4.png,50.0,25
sub_227,exp1.png,86.0,31
sub_227,exp2.png,14.0,31
sub_227,exp3.png,70.0,31
sub_227,exp4.png,31.0,32
sub_227,exp1.png,91.0,37
sub_227,exp2.png,9.0,37
sub_227,exp3.png,74.0,38
sub_227,exp4.png,36.0,38
