participant,image_file,estimation_response,block
sub_807,exp1.png,7.0,6
sub_807,exp2.png,94.0,6
sub_807,exp3.png,6.0,6
sub_807,exp4.png,94.0,7
sub_807,exp1.png,1.0,12
sub_807,exp2.png,100.0,12
sub_807,exp3.png,1.0,13
sub_807,exp4.png,1.0,13
sub_807,exp1.png,7.0,18
sub_807,exp2.png,92.0,19
sub_807,exp3.png,8.0,19
sub_807,exp4.png,91.0,19
sub_807,exp1.png,43.0,25
sub_807,exp2.png,58.0,25
sub_807,exp3.png,14.0,25
sub_807,exp4.png,89.0,25
sub_807,exp1.png,100.0,31
sub_807,exp2.png,61.0,31
sub_807,exp3.png,100.0,31
sub_807,exp4.png,1.0,32
sub_807,exp1.png,95.0,37
sub_807,exp2.png,8.0,37
sub_807,exp3.png,6.0,38
sub_807,exp4.png,93.0,38
sub_807,exp1.png,83.0,43
sub_807,exp2.png,71.0,44
sub_807,exp3.png,21.0,44
sub_807,exp4.png,55.0,44
