participant,image_file,estimation_response,block
sub_076,exp1.png,7.0,6
sub_076,exp2.png,95.0,6
sub_076,exp3.png,8.0,6
sub_076,exp4.png,95.0,7
sub_076,exp1.png,87.0,12
sub_076,exp2.png,11.0,12
sub_076,exp3.png,22.0,13
sub_076,exp4.png,77.0,13
sub_076,exp1.png,22.0,18
sub_076,exp2.png,90.0,19
sub_076,exp3.png,60.0,19
sub_076,exp4.png,64.0,19
sub_076,exp1.png,77.0,25
sub_076,exp2.png,30.0,25
sub_076,exp3.png,75.0,25
sub_076,exp4.png,21.0,25
sub_076,exp1.png,22.0,31
sub_076,exp2.png,77.0,31
sub_076,exp3.png,73.0,31
sub_076,exp4.png,32.0,32
sub_076,exp1.png,30.0,37
sub_076,exp2.png,72.0,37
sub_076,exp3.png,75.0,38
sub_076,exp4.png,39.0,38
