participant,image_file,estimation_response,block
sub_405,exp1.png,99.0,6
sub_405,exp2.png,2.0,6
sub_405,exp3.png,98.0,6
sub_405,exp4.png,97.0,7
sub_405,exp1.png,98.0,12
sub_405,exp2.png,1.0,12
sub_405,exp3.png,99.0,13
sub_405,exp4.png,1.0,13
sub_405,exp1.png,100.0,18
sub_405,exp2.png,98.0,19
sub_405,exp3.png,100.0,19
sub_405,exp4.png,2.0,19
sub_405,exp1.png,100.0,25
sub_405,exp2.png,100.0,25
sub_405,exp3.png,100.0,25
sub_405,exp4.png,100.0,25
sub_405,exp1.png,1.0,31
sub_405,exp2.png,100.0,31
sub_405,exp3.png,100.0,31
sub_405,exp4.png,98.0,32
sub_405,exp1.png,100.0,37
sub_405,exp2.png,50.0,37
sub_405,exp3.png,99.0,38
sub_405,exp4.png,3.0,38
