participant,image_file,estimation_response,block
sub_574,exp1.png,94.0,6
sub_574,exp2.png,7.0,6
sub_574,exp3.png,95.0,6
sub_574,exp4.png,90.0,7
sub_574,exp1.png,93.0,12
sub_574,exp2.png,25.0,12
sub_574,exp3.png,91.0,13
sub_574,exp4.png,30.0,13
sub_574,exp1.png,87.0,18
sub_574,exp2.png,29.0,19
sub_574,exp3.png,78.0,19
sub_574,exp4.png,28.0,19
sub_574,exp1.png,7.0,31
sub_574,exp2.png,96.0,31
sub_574,exp3.png,7.0,31
sub_574,exp4.png,93.0,32
sub_574,exp1.png,96.0,37
sub_574,exp2.png,11.0,37
sub_574,exp3.png,82.0,38
sub_574,exp4.png,66.0,38
sub_574,exp1.png,11.0,43
sub_574,exp2.png,86.0,44
sub_574,exp3.png,18.0,44
sub_574,exp4.png,87.0,44
