participant,image_file,estimation_response,block
sub_032,exp1.png,26.0,6
sub_032,exp2.png,86.0,6
sub_032,exp3.png,30.0,6
sub_032,exp4.png,73.0,7
sub_032,exp1.png,34.0,12
sub_032,exp2.png,72.0,12
sub_032,exp3.png,72.0,13
sub_032,exp4.png,75.0,13
sub_032,exp1.png,68.0,18
sub_032,exp2.png,67.0,19
sub_032,exp3.png,33.0,19
sub_032,exp4.png,68.0,19
sub_032,exp1.png,35.0,25
sub_032,exp2.png,31.0,25
sub_032,exp3.png,76.0,25
sub_032,exp4.png,71.0,25
sub_032,exp1.png,82.0,31
sub_032,exp2.png,65.0,31
sub_032,exp3.png,26.0,31
sub_032,exp4.png,67.0,32
sub_032,exp1.png,78.0,37
sub_032,exp2.png,71.0,37
sub_032,exp3.png,29.0,38
sub_032,exp4.png,66.0,38
