participant,image_file,estimation_response,block
sub_168,exp1.png,5.0,6
sub_168,exp2.png,50.0,6
sub_168,exp3.png,52.0,6
sub_168,exp4.png,100.0,7
sub_168,exp1.png,5.0,12
sub_168,exp2.png,50.0,12
sub_168,exp3.png,50.0,13
sub_168,exp4.png,50.0,13
sub_168,exp1.png,50.0,18
sub_168,exp2.png,50.0,19
sub_168,exp3.png,50.0,19
sub_168,exp4.png,50.0,19
sub_168,exp1.png,1.0,25
sub_168,exp2.png,50.0,25
sub_168,exp3.png,100.0,25
sub_168,exp4.png,50.0,25
sub_168,exp1.png,50.0,31
sub_168,exp2.png,50.0,31
sub_168,exp3.png,50.0,31
sub_168,exp4.png,50.0,32
sub_168,exp1.png,1.0,37
sub_168,exp2.png,50.0,37
sub_168,exp3.png,100.0,38
sub_168,exp4.png,50.0,38
sub_168,exp1.png,23.0,43
sub_168,exp2.png,77.0,44
sub_168,exp3.png,50.0,44
sub_168,exp4.png,50.0,44
