participant,image_file,estimation_response,block
sub_184,exp1.png,1.0,6
sub_184,exp2.png,100.0,6
sub_184,exp3.png,3.0,6
sub_184,exp4.png,100.0,7
sub_184,exp1.png,7.0,12
sub_184,exp2.png,100.0,12
sub_184,exp3.png,7.0,13
sub_184,exp4.png,100.0,13
sub_184,exp1.png,5.0,18
sub_184,exp2.png,100.0,19
sub_184,exp3.png,10.0,19
sub_184,exp4.png,97.0,19
sub_184,exp1.png,20.0,25
sub_184,exp2.png,98.0,25
sub_184,exp3.png,96.0,25
sub_184,exp4.png,25.0,25
sub_184,exp1.png,20.0,31
sub_184,exp2.png,95.0,31
sub_184,exp3.png,96.0,31
sub_184,exp4.png,12.0,32
sub_184,exp1.png,17.0,37
sub_184,exp2.png,98.0,37
sub_184,exp3.png,100.0,38
sub_184,exp4.png,11.0,38
