participant,image_file,estimation_response,block
sub_899,exp1.png,100.0,6
sub_899,exp2.png,100.0,6
sub_899,exp3.png,2.0,6
sub_899,exp4.png,86.0,7
sub_899,exp1.png,67.0,12
sub_899,exp2.png,60.0,12
sub_899,exp3.png,50.0,13
sub_899,exp4.png,100.0,13
sub_899,exp1.png,67.0,18
sub_899,exp2.png,100.0,19
sub_899,exp3.png,50.0,19
sub_899,exp4.png,69.0,19
sub_899,exp1.png,50.0,25
sub_899,exp2.png,99.0,25
sub_899,exp3.png,23.0,25
sub_899,exp4.png,100.0,25
sub_899,exp1.png,50.0,31
sub_899,exp2.png,50.0,31
sub_899,exp3.png,50.0,31
sub_899,exp4.png,100.0,32
sub_899,exp1.png,50.0,37
sub_899,exp2.png,99.0,37
sub_899,exp3.png,50.0,38
sub_899,exp4.png,100.0,38
