participant,image_file,estimation_response,block
sub_289,exp1.png,50.0,6
sub_289,exp2.png,67.0,6
sub_289,exp3.png,50.0,6
sub_289,exp4.png,50.0,7
sub_289,exp1.png,76.0,12
sub_289,exp2.png,50.0,12
sub_289,exp3.png,50.0,13
sub_289,exp4.png,50.0,13
sub_289,exp1.png,62.0,18
sub_289,exp2.png,62.0,19
sub_289,exp3.png,63.0,19
sub_289,exp4.png,86.0,19
sub_289,exp1.png,92.0,25
sub_289,exp2.png,82.0,25
sub_289,exp3.png,50.0,25
sub_289,exp4.png,50.0,25
sub_289,exp1.png,100.0,31
sub_289,exp2.png,93.0,31
sub_289,exp3.png,50.0,31
sub_289,exp4.png,50.0,32
sub_289,exp1.png,100.0,37
sub_289,exp2.png,50.0,37
sub_289,exp3.png,50.0,38
sub_289,exp4.png,50.0,38
