participant,image_file,estimation_response,block
sub_008,exp1.png,50.0,6
sub_008,exp2.png,50.0,6
sub_008,exp3.png,50.0,6
sub_008,exp4.png,50.0,7
sub_008,exp1.png,76.0,12
sub_008,exp2.png,50.0,12
sub_008,exp3.png,36.0,13
sub_008,exp4.png,66.0,13
sub_008,exp1.png,50.0,18
sub_008,exp2.png,50.0,19
sub_008,exp3.png,50.0,19
sub_008,exp4.png,50.0,19
sub_008,exp1.png,65.0,25
sub_008,exp2.png,73.0,25
sub_008,exp3.png,92.0,25
sub_008,exp4.png,7.0,25
sub_008,exp1.png,50.0,31
sub_008,exp2.png,50.0,31
sub_008,exp3.png,50.0,31
sub_008,exp4.png,50.0,32
sub_008,exp1.png,76.0,37
sub_008,exp2.png,11.0,37
sub_008,exp3.png,76.0,38
sub_008,exp4.png,15.0,38
sub_008,exp1.png,73.0,43
sub_008,exp2.png,32.0,44
sub_008,exp3.png,76.0,44
sub_008,exp4.png,100.0,44
