participant,image_file,estimation_response,block
sub_576,exp1.png,95.0,6
sub_576,exp4.png,86.0,7
sub_576,exp1.png,93.0,12
sub_576,exp2.png,97.0,12
sub_576,exp3.png,96.0,13
sub_576,exp4.png,94.0,13
sub_576,exp1.png,97.0,18
sub_576,exp3.png,96.0,19
sub_576,exp4.png,96.0,19
sub_576,exp1.png,99.0,25
sub_576,exp3.png,98.0,25
sub_576,exp4.png,98.0,25
sub_576,exp1.png,100.0,31
sub_576,exp2.png,100.0,31
sub_576,exp3.png,100.0,31
sub_576,exp4.png,96.0,32
sub_576,exp1.png,100.0,37
sub_576,exp2.png,100.0,37
sub_576,exp3.png,97.0,38
sub_576,exp4.png,95.0,38
sub_576,exp1.png,96.0,43
sub_576,exp2.png,97.0,44
sub_576,exp3.png,92.0,44
sub_576,exp4.png,91.0,44
