participant,image_file,estimation_response,block
sub_080,exp1.png,100.0,6
sub_080,exp2.png,100.0,6
sub_080,exp3.png,1.0,6
sub_080,exp4.png,100.0,7
sub_080,exp1.png,100.0,12
sub_080,exp2.png,100.0,12
sub_080,exp3.png,4.0,13
sub_080,exp4.png,100.0,13
sub_080,exp1.png,100.0,18
sub_080,exp2.png,100.0,19
sub_080,exp3.png,1.0,19
sub_080,exp4.png,100.0,19
sub_080,exp1.png,3.0,25
sub_080,exp2.png,100.0,25
sub_080,exp3.png,1.0,25
sub_080,exp4.png,100.0,25
sub_080,exp1.png,1.0,31
sub_080,exp2.png,99.0,31
sub_080,exp3.png,3.0,31
sub_080,exp4.png,100.0,32
sub_080,exp1.png,21.0,37
sub_080,exp2.png,100.0,37
sub_080,exp3.png,18.0,38
sub_080,exp4.png,100.0,38
