participant,image_file,estimation_response,block
sub_480,exp1.png,100.0,6
sub_480,exp2.png,1.0,6
sub_480,exp3.png,100.0,6
sub_480,exp4.png,4.0,7
sub_480,exp1.png,100.0,12
sub_480,exp2.png,1.0,12
sub_480,exp3.png,97.0,13
sub_480,exp4.png,1.0,13
sub_480,exp1.png,100.0,18
sub_480,exp2.png,100.0,19
sub_480,exp3.png,2.0,19
sub_480,exp4.png,1.0,19
sub_480,exp1.png,5.0,25
sub_480,exp2.png,100.0,25
sub_480,exp3.png,100.0,25
sub_480,exp4.png,100.0,25
sub_480,exp1.png,1.0,31
sub_480,exp2.png,100.0,31
sub_480,exp3.png,100.0,31
sub_480,exp4.png,100.0,32
sub_480,exp1.png,1.0,37
sub_480,exp2.png,100.0,37
sub_480,exp3.png,100.0,38
sub_480,exp4.png,100.0,38
sub_480,exp1.png,100.0,43
sub_480,exp2.png,100.0,44
sub_480,exp3.png,1.0,44
sub_480,exp4.png,100.0,44
