participant,image_file,estimation_response,block
sub_584,exp1.png,37.0,6
sub_584,exp2.png,68.0,6
sub_584,exp3.png,33.0,6
sub_584,exp4.png,68.0,7
sub_584,exp1.png,23.0,12
sub_584,exp2.png,80.0,12
sub_584,exp3.png,24.0,13
sub_584,exp4.png,81.0,13
sub_584,exp1.png,22.0,18
sub_584,exp2.png,79.0,19
sub_584,exp3.png,23.0,19
sub_584,exp4.png,80.0,19
sub_584,exp1.png,1.0,25
sub_584,exp2.png,86.0,25
sub_584,exp3.png,62.0,25
sub_584,exp4.png,80.0,25
sub_584,exp1.png,22.0,31
sub_584,exp2.png,81.0,31
sub_584,exp3.png,63.0,31
sub_584,exp4.png,85.0,32
sub_584,exp1.png,17.0,37
sub_584,exp2.png,86.0,37
sub_584,exp3.png,70.0,38
sub_584,exp4.png,83.0,38
