participant,image_file,estimation_response,block
sub_143,exp1.png,85.0,6
sub_143,exp2.png,79.0,6
sub_143,exp3.png,67.0,6
sub_143,exp4.png,39.0,7
sub_143,exp1.png,57.0,12
sub_143,exp2.png,73.0,12
sub_143,exp3.png,17.0,13
sub_143,exp4.png,93.0,13
sub_143,exp1.png,38.0,18
sub_143,exp2.png,82.0,19
sub_143,exp3.png,31.0,19
sub_143,exp4.png,89.0,19
sub_143,exp1.png,52.0,25
sub_143,exp2.png,62.0,25
sub_143,exp3.png,50.0,25
sub_143,exp4.png,74.0,25
sub_143,exp1.png,59.0,31
sub_143,exp2.png,51.0,31
sub_143,exp3.png,50.0,31
sub_143,exp4.png,68.0,32
sub_143,exp1.png,76.0,37
sub_143,exp2.png,84.0,37
sub_143,exp3.png,39.0,38
sub_143,exp4.png,91.0,38
