participant,image_file,estimation_response,block
sub_105,exp1.png,91.0,6
sub_105,exp2.png,100.0,6
sub_105,exp3.png,50.0,6
sub_105,exp4.png,72.0,7
sub_105,exp1.png,100.0,12
sub_105,exp2.png,100.0,12
sub_105,exp3.png,93.0,13
sub_105,exp4.png,71.0,13
sub_105,exp1.png,72.0,18
sub_105,exp2.png,78.0,19
sub_105,exp3.png,70.0,19
sub_105,exp4.png,93.0,19
sub_105,exp1.png,85.0,25
sub_105,exp2.png,50.0,25
sub_105,exp3.png,86.0,25
sub_105,exp4.png,50.0,25
sub_105,exp1.png,87.0,31
sub_105,exp2.png,86.0,31
sub_105,exp3.png,83.0,31
sub_105,exp4.png,76.0,32
sub_105,exp1.png,35.0,37
sub_105,exp2.png,37.0,37
sub_105,exp3.png,43.0,38
sub_105,exp4.png,38.0,38
sub_105,exp1.png,63.0,43
sub_105,exp2.png,58.0,44
sub_105,exp3.png,64.0,44
sub_105,exp4.png,65.0,44
