participant,image_file,estimation_response,block
sub_1012,exp1.png,11.0,6
sub_1012,exp2.png,90.0,6
sub_1012,exp3.png,26.0,6
sub_1012,exp4.png,98.0,7
sub_1012,exp1.png,2.0,12
sub_1012,exp2.png,90.0,12
sub_1012,exp3.png,2.0,13
sub_1012,exp4.png,91.0,13
sub_1012,exp1.png,1.0,18
sub_1012,exp2.png,92.0,19
sub_1012,exp3.png,1.0,19
sub_1012,exp4.png,94.0,19
sub_1012,exp1.png,2.0,25
sub_1012,exp2.png,94.0,25
sub_1012,exp3.png,70.0,25
sub_1012,exp4.png,30.0,25
sub_1012,exp1.png,6.0,31
sub_1012,exp2.png,71.0,31
sub_1012,exp3.png,50.0,31
sub_1012,exp4.png,9.0,32
sub_1012,exp1.png,12.0,37
sub_1012,exp4.png,23.0,38
