participant,image_file,estimation_response,block
sub_946,exp1.png,1.0,6
sub_946,exp2.png,1.0,6
sub_946,exp3.png,100.0,6
sub_946,exp4.png,100.0,7
sub_946,exp1.png,1.0,12
sub_946,exp2.png,100.0,12
sub_946,exp3.png,1.0,13
sub_946,exp4.png,100.0,13
sub_946,exp1.png,1.0,18
sub_946,exp2.png,100.0,19
sub_946,exp3.png,100.0,19
sub_946,exp4.png,1.0,19
sub_946,exp1.png,100.0,25
sub_946,exp2.png,1.0,25
sub_946,exp3.png,100.0,25
sub_946,exp4.png,100.0,25
sub_946,exp1.png,77.0,31
sub_946,exp2.png,100.0,31
sub_946,exp3.png,100.0,31
sub_946,exp4.png,1.0,32
sub_946,exp1.png,100.0,37
sub_946,exp2.png,1.0,37
sub_946,exp3.png,99.0,38
sub_946,exp4.png,1.0,38
sub_946,exp1.png,69.0,43
sub_946,exp2.png,93.0,44
sub_946,exp3.png,98.0,44
sub_946,exp4.png,3.0,44
