participant,image_file,estimation_response,block
sub_324,exp1.png,25.0,6
sub_324,exp2.png,80.0,6
sub_324,exp3.png,27.0,6
sub_324,exp4.png,73.0,7
sub_324,exp1.png,15.0,12
sub_324,exp2.png,90.0,12
sub_324,exp3.png,15.0,13
sub_324,exp4.png,81.0,13
sub_324,exp1.png,23.0,18
sub_324,exp2.png,75.0,19
sub_324,exp3.png,19.0,19
sub_324,exp4.png,80.0,19
sub_324,exp1.png,60.0,25
sub_324,exp2.png,69.0,25
sub_324,exp3.png,59.0,25
sub_324,exp4.png,39.0,25
sub_324,exp1.png,41.0,31
sub_324,exp2.png,58.0,31
sub_324,exp3.png,58.0,31
sub_324,exp4.png,40.0,32
