participant,image_file,estimation_response,block
sub_345,exp1.png,57.0,6
sub_345,exp2.png,50.0,6
sub_345,exp3.png,46.0,6
sub_345,exp4.png,50.0,7
sub_345,exp1.png,50.0,12
sub_345,exp2.png,50.0,12
sub_345,exp3.png,50.0,13
sub_345,exp4.png,50.0,13
sub_345,exp1.png,79.0,18
sub_345,exp2.png,7.0,19
sub_345,exp3.png,38.0,19
sub_345,exp4.png,15.0,19
sub_345,exp1.png,50.0,25
sub_345,exp2.png,50.0,25
sub_345,exp3.png,50.0,25
sub_345,exp4.png,50.0,25
sub_345,exp1.png,50.0,31
sub_345,exp2.png,50.0,31
sub_345,exp3.png,50.0,31
sub_345,exp4.png,50.0,32
sub_345,exp1.png,50.0,37
sub_345,exp2.png,50.0,37
sub_345,exp3.png,50.0,38
sub_345,exp4.png,50.0,38
