participant,image_file,estimation_response,block
sub_1003,exp1.png,50.0,6
sub_1003,exp3.png,56.0,19
sub_1003,exp4.png,47.0,19
sub_1003,exp1.png,44.0,25
sub_1003,exp2.png,40.0,25
sub_1003,exp3.png,58.0,25
sub_1003,exp4.png,64.0,25
sub_1003,exp1.png,64.0,31
sub_1003,exp2.png,25.0,31
sub_1003,exp3.png,27.0,31
sub_1003,exp4.png,71.0,32
sub_1003,exp1.png,67.0,37
sub_1003,exp2.png,27.0,37
sub_1003,exp3.png,24.0,38
sub_1003,exp4.png,81.0,38
sub_1003,exp1.png,77.0,43
sub_1003,exp2.png,19.0,44
sub_1003,exp3.png,15.0,44
sub_1003,exp4.png,84.0,44
