participant,image_file,estimation_response,block
sub_853,exp1.png,100.0,6
sub_853,exp2.png,2.0,6
sub_853,exp3.png,98.0,6
sub_853,exp4.png,2.0,7
sub_853,exp1.png,100.0,12
sub_853,exp2.png,1.0,12
sub_853,exp3.png,3.0,13
sub_853,exp4.png,100.0,13
sub_853,exp1.png,100.0,18
sub_853,exp2.png,100.0,19
sub_853,exp3.png,1.0,19
sub_853,exp4.png,1.0,19
sub_853,exp1.png,100.0,25
sub_853,exp2.png,1.0,25
sub_853,exp3.png,3.0,25
sub_853,exp4.png,5.0,25
sub_853,exp1.png,97.0,31
sub_853,exp2.png,100.0,31
sub_853,exp3.png,1.0,31
sub_853,exp4.png,50.0,32
sub_853,exp1.png,100.0,37
sub_853,exp2.png,100.0,37
sub_853,exp3.png,1.0,38
sub_853,exp4.png,3.0,38
sub_853,exp1.png,98.0,43
sub_853,exp2.png,98.0,44
sub_853,exp3.png,97.0,44
sub_853,exp4.png,99.0,44
