participant,image_file,estimation_response,block
sub_609,exp1.png,34.0,6
sub_609,exp2.png,32.0,6
sub_609,exp3.png,70.0,6
sub_609,exp4.png,34.0,7
sub_609,exp1.png,70.0,12
sub_609,exp2.png,27.0,12
sub_609,exp3.png,73.0,13
sub_609,exp4.png,26.0,13
sub_609,exp1.png,72.0,18
sub_609,exp2.png,27.0,19
sub_609,exp3.png,74.0,19
sub_609,exp4.png,28.0,19
sub_609,exp1.png,21.0,25
sub_609,exp2.png,83.0,25
sub_609,exp3.png,81.0,25
sub_609,exp4.png,22.0,25
sub_609,exp1.png,71.0,31
sub_609,exp2.png,27.0,31
sub_609,exp3.png,74.0,31
sub_609,exp4.png,25.0,32
sub_609,exp1.png,50.0,37
sub_609,exp2.png,50.0,37
sub_609,exp3.png,50.0,38
sub_609,exp4.png,50.0,38
