participant,image_file,estimation_response,block
sub_987,exp1.png,1.0,6
sub_987,exp2.png,100.0,6
sub_987,exp3.png,1.0,6
sub_987,exp4.png,100.0,7
sub_987,exp1.png,1.0,12
sub_987,exp2.png,100.0,12
sub_987,exp3.png,2.0,13
sub_987,exp4.png,100.0,13
sub_987,exp1.png,2.0,18
sub_987,exp2.png,99.0,19
sub_987,exp3.png,3.0,19
sub_987,exp4.png,100.0,19
sub_987,exp3.png,1.0,25
sub_987,exp4.png,100.0,25
sub_987,exp1.png,100.0,31
sub_987,exp2.png,1.0,31
sub_987,exp3.png,1.0,31
sub_987,exp4.png,100.0,32
sub_987,exp1.png,100.0,37
sub_987,exp2.png,1.0,37
sub_987,exp3.png,2.0,38
sub_987,exp4.png,78.0,38
