participant,image_file,estimation_response,block
sub_077,exp1.png,66.0,6
sub_077,exp2.png,24.0,6
sub_077,exp3.png,66.0,6
sub_077,exp4.png,49.0,7
sub_077,exp1.png,34.0,12
sub_077,exp2.png,50.0,12
sub_077,exp3.png,60.0,13
sub_077,exp4.png,38.0,13
sub_077,exp1.png,41.0,18
sub_077,exp2.png,36.0,19
sub_077,exp3.png,71.0,19
sub_077,exp4.png,33.0,19
sub_077,exp1.png,62.0,25
sub_077,exp2.png,35.0,25
sub_077,exp3.png,69.0,25
sub_077,exp4.png,38.0,25
sub_077,exp1.png,50.0,31
sub_077,exp2.png,50.0,31
sub_077,exp3.png,50.0,31
sub_077,exp4.png,50.0,32
sub_077,exp1.png,40.0,37
sub_077,exp2.png,67.0,37
sub_077,exp3.png,68.0,38
sub_077,exp4.png,50.0,38
sub_077,exp1.png,50.0,43
sub_077,exp2.png,50.0,44
sub_077,exp3.png,50.0,44
sub_077,exp4.png,50.0,44
