participant,image_file,estimation_response,block
sub_600,exp1.png,26.0,6
sub_600,exp2.png,82.0,6
sub_600,exp4.png,83.0,7
sub_600,exp1.png,20.0,12
sub_600,exp2.png,85.0,12
sub_600,exp3.png,82.0,13
sub_600,exp4.png,28.0,13
sub_600,exp1.png,26.0,18
sub_600,exp2.png,82.0,19
sub_600,exp3.png,28.0,19
sub_600,exp4.png,85.0,19
sub_600,exp1.png,24.0,25
sub_600,exp2.png,81.0,25
sub_600,exp3.png,51.0,25
sub_600,exp1.png,28.0,31
sub_600,exp2.png,72.0,31
sub_600,exp1.png,36.0,43
sub_600,exp2.png,37.0,44
sub_600,exp3.png,41.0,44
sub_600,exp4.png,63.0,44
